id,duration,intensity,cog,sdev,skew,kurt,Segment,Vowel,Variety,Stress,Voice,Position
6421,0.0819435123,33.4702138412,7255.1313840357,5682.565622942,1.0424792553,0.2842112243,θ,a,SMG,Stressed,Voiceless,Initial
6422,0.0799326444,43.2997485043,7545.2494767677,4268.8977101916,0.7088984795,0.4837055531,θ,a,SMG,Stressed,Voiceless,Initial
6423,0.0799326444,43.2997485043,7545.2494767677,4268.8977101916,0.7088984795,0.4837055531,θ,a,SMG,Stressed,Voiceless,Initial
6424,0.086942733,40.8446081198,7385.3143380839,4150.3305113777,0.3425543958,-0.5130795405,θ,a,SMG,Stressed,Voiceless,Initial
6425,0.086942733,40.8446081198,7385.3143380839,4150.3305113777,0.3425543958,-0.5130795405,θ,a,SMG,Stressed,Voiceless,Initial
6426,0.0781579281,41.0452766942,6402.8871463337,4075.5356655571,0.6577111652,0.5549866156,θ,a,SMG,Stressed,Voiceless,Initial
6427,0.0781579281,41.0452766942,6402.8871463337,4075.5356655571,0.6577111652,0.5549866156,θ,a,SMG,Stressed,Voiceless,Initial
6428,0.0765690886,45.5396796115,8058.3316591318,3459.0354639609,0.2934828987,0.2012521765,θ,a,SMG,Stressed,Voiceless,Initial
6429,0.0765690886,45.5396796115,8058.3316591318,3459.0354639609,0.2934828987,0.2012521765,θ,a,SMG,Stressed,Voiceless,Initial
6430,0.065487663,31.3969516517,3365.0553416348,3176.9911858353,1.5298604261,2.0778709278,θ,a,SMG,Stressed,Voiceless,Initial
6431,0.065487663,31.3969516517,3365.0553416348,3176.9911858353,1.5298604261,2.0778709278,θ,a,SMG,Stressed,Voiceless,Initial
6432,0.0730189998,46.2470087391,5720.5283014659,3402.2348179456,0.6885145201,0.3885057853,θ,a,SMG,Stressed,Voiceless,Initial
6433,0.0730189998,46.2470087391,5720.5283014659,3402.2348179456,0.6885145201,0.3885057853,θ,a,SMG,Stressed,Voiceless,Initial
6434,0.1107064921,30.6178487313,7390.5288260567,4300.695787411,0.0201042868,-0.7667361185,θ,a,SMG,Stressed,Voiceless,Initial
6435,0.1107064921,30.6178487313,7390.5288260567,4300.695787411,0.0201042868,-0.7667361185,θ,a,SMG,Stressed,Voiceless,Initial
6436,0.0721813162,27.1354891882,2616.8710475702,3018.9548670015,2.0605320575,4.1173174225,θ,a,SMG,Stressed,Voiceless,Initial
6437,0.0721813162,27.1354891882,2616.8710475702,3018.9548670015,2.0605320575,4.1173174225,θ,a,SMG,Stressed,Voiceless,Initial
6438,0.0960745857,44.4057657552,7462.1391767466,2969.9916636443,-0.2885770246,1.248211004,θ,a,SMG,Stressed,Voiceless,Initial
6439,0.0960745857,44.4057657552,7462.1391767466,2969.9916636443,-0.2885770246,1.248211004,θ,a,SMG,Stressed,Voiceless,Initial
6440,0.0842340392,44.3496197907,7882.0300694862,3842.2520274168,-0.0090436447,0.0256590697,θ,a,SMG,Stressed,Voiceless,Initial
6441,0.0842340392,44.3496197907,7882.0300694862,3842.2520274168,-0.0090436447,0.0256590697,θ,a,SMG,Stressed,Voiceless,Initial
6442,0.0710887454,41.3767136299,10776.7491731778,4894.4229114616,-0.6436239234,-0.4952969306,θ,a,SMG,Stressed,Voiceless,Initial
6443,0.0710887454,41.3767136299,10776.7491731778,4894.4229114616,-0.6436239234,-0.4952969306,θ,a,SMG,Stressed,Voiceless,Initial
6444,0.0848843461,45.2546263904,9138.788052596,5205.4064325203,-0.2231406239,-1.092222093,θ,a,SMG,Stressed,Voiceless,Initial
6445,0.0848843461,45.2546263904,9138.788052596,5205.4064325203,-0.2231406239,-1.092222093,θ,a,SMG,Stressed,Voiceless,Initial
6446,0.0687258717,42.0239987231,7772.0587711592,3310.7499215456,0.209834895,0.135882212,θ,a,SMG,Stressed,Voiceless,Initial
6447,0.0687258717,42.0239987231,7772.0587711592,3310.7499215456,0.209834895,0.135882212,θ,a,SMG,Stressed,Voiceless,Initial
6448,0.0815787399,37.7107822533,5026.1883484231,3582.0356064309,0.9938169259,1.0374642902,θ,a,SMG,Stressed,Voiceless,Initial
6449,0.0815787399,37.7107822533,5026.1883484231,3582.0356064309,0.9938169259,1.0374642902,θ,a,SMG,Stressed,Voiceless,Initial
6450,0.0973641774,40.0495822283,10821.839179682,4298.0927487489,-0.7289302687,-0.0996171099,θ,a,SMG,Stressed,Voiceless,Initial
6451,0.0973641774,40.0495822283,10821.839179682,4298.0927487489,-0.7289302687,-0.0996171099,θ,a,SMG,Stressed,Voiceless,Initial
6452,0.0725119808,36.6049155208,7110.5273359737,4677.011073348,0.2957692015,-0.8631145949,θ,a,SMG,Stressed,Voiceless,Initial
6453,0.0725119808,36.6049155208,7110.5273359737,4677.011073348,0.2957692015,-0.8631145949,θ,a,SMG,Stressed,Voiceless,Initial
6454,0.0664919458,46.3043886026,6028.8266393777,4091.6364065363,0.4704902388,-0.6173727569,θ,a,SMG,Stressed,Voiceless,Initial
6455,0.0664919458,46.3043886026,6028.8266393777,4091.6364065363,0.4704902388,-0.6173727569,θ,a,SMG,Stressed,Voiceless,Initial
6456,0.0756505385,48.3801655664,7817.3853477552,4411.4944844683,0.0183738529,-0.9481956518,θ,a,SMG,Stressed,Voiceless,Initial
6457,0.0756505385,48.3801655664,7817.3853477552,4411.4944844683,0.0183738529,-0.9481956518,θ,a,SMG,Stressed,Voiceless,Initial
6458,0.0448252894,35.4869088855,3915.5359821499,3266.2893711867,1.8051880707,4.5770391813,θ,a,SMG,Stressed,Voiceless,Initial
6459,0.0448252894,35.4869088855,3915.5359821499,3266.2893711867,1.8051880707,4.5770391813,θ,a,SMG,Stressed,Voiceless,Initial
6460,0.1308549855,34.954374176,5621.1536015921,4479.9888293111,1.0892838243,0.5474663198,θ,a,SMG,Stressed,Voiceless,Initial
6461,0.1308549855,34.954374176,5621.1536015921,4479.9888293111,1.0892838243,0.5474663198,θ,a,SMG,Stressed,Voiceless,Initial
6462,0.0935300198,26.615990324,7542.2124559242,5618.167571329,0.2079374376,-1.2345166699,θ,a,SMG,Stressed,Voiceless,Initial
6463,0.0935300198,26.615990324,7542.2124559242,5618.167571329,0.2079374376,-1.2345166699,θ,a,SMG,Stressed,Voiceless,Initial
6464,0.0935300198,32.6965434188,9307.6501793311,5482.3116030583,-0.0595591807,-0.870933109,θ,a,SMG,Stressed,Voiceless,Initial
6465,0.0935300198,32.6965434188,9307.6501793311,5482.3116030583,-0.0595591807,-0.870933109,θ,a,SMG,Stressed,Voiceless,Initial
6466,0.0709275465,32.4044839392,4343.4904375093,4324.6869617105,1.7057026672,2.5423276385,θ,a,SMG,Unstressed,Voiceless,Initial
6467,0.0709275465,32.4044839392,4343.4904375093,4324.6869617105,1.7057026672,2.5423276385,θ,a,SMG,Unstressed,Voiceless,Initial
6468,0.0634159501,32.5573126433,5282.3735217959,3760.0543041805,1.0665663435,1.0734400213,θ,a,SMG,Unstressed,Voiceless,Initial
6469,0.0634159501,32.5573126433,5282.3735217959,3760.0543041805,1.0665663435,1.0734400213,θ,a,SMG,Unstressed,Voiceless,Initial
6470,0.0709279373,28.0738683403,7408.6642758228,4487.13551204,-0.0057538314,-0.9396246467,θ,a,SMG,Unstressed,Voiceless,Initial
6471,0.0709279373,28.0738683403,7408.6642758228,4487.13551204,-0.0057538314,-0.9396246467,θ,a,SMG,Unstressed,Voiceless,Initial
6472,0.062104314,30.6630494482,8149.7016749238,3825.1538525491,0.1480487774,-0.4340833788,θ,a,SMG,Unstressed,Voiceless,Initial
6473,0.062104314,30.6630494482,8149.7016749238,3825.1538525491,0.1480487774,-0.4340833788,θ,a,SMG,Unstressed,Voiceless,Initial
6474,0.0887503658,39.5464209398,4986.8552217815,3855.7466229845,0.7173073596,-0.1599797005,θ,a,SMG,Unstressed,Voiceless,Initial
6475,0.0887503658,39.5464209398,4986.8552217815,3855.7466229845,0.7173073596,-0.1599797005,θ,a,SMG,Unstressed,Voiceless,Initial
6476,0.0903127559,32.9765871396,6378.271098073,4588.9025805363,0.5649840011,-0.5073147679,θ,a,SMG,Unstressed,Voiceless,Initial
6477,0.0903127559,32.9765871396,6378.271098073,4588.9025805363,0.5649840011,-0.5073147679,θ,a,SMG,Unstressed,Voiceless,Initial
6478,0.1195104358,31.9418413722,9613.8815606744,6136.5877099356,-0.1218401586,-1.5175570268,θ,a,SMG,Unstressed,Voiceless,Initial
6479,0.1195104358,31.9418413722,9613.8815606744,6136.5877099356,-0.1218401586,-1.5175570268,θ,a,SMG,Unstressed,Voiceless,Initial
6480,0.1217010885,34.5787457448,7581.6062724148,5580.112731532,0.6112594355,-0.7169246193,θ,a,SMG,Unstressed,Voiceless,Initial
6481,0.1217010885,34.5787457448,7581.6062724148,5580.112731532,0.6112594355,-0.7169246193,θ,a,SMG,Unstressed,Voiceless,Initial
6482,0.0553863125,29.948242227,5193.9362166217,4129.5085836924,1.0854574094,0.7652147439,θ,a,SMG,Unstressed,Voiceless,Initial
6483,0.0553863125,29.948242227,5193.9362166217,4129.5085836924,1.0854574094,0.7652147439,θ,a,SMG,Unstressed,Voiceless,Initial
6484,0.0590236226,30.2184264087,4541.1423439928,4949.2728193611,1.2524126444,0.7437373478,θ,a,SMG,Unstressed,Voiceless,Initial
6485,0.0590236226,30.2184264087,4541.1423439928,4949.2728193611,1.2524126444,0.7437373478,θ,a,SMG,Unstressed,Voiceless,Initial
6486,0.0807427726,36.6049221384,3392.2576332756,3526.2892678841,1.6766915482,2.4458563857,θ,a,SMG,Unstressed,Voiceless,Initial
6487,0.0807427726,36.6049221384,3392.2576332756,3526.2892678841,1.6766915482,2.4458563857,θ,a,SMG,Unstressed,Voiceless,Initial
6488,0.0597180182,33.1001439957,5076.9343695143,3740.051907582,0.597186927,-0.3290755268,θ,a,SMG,Unstressed,Voiceless,Initial
6489,0.0597180182,33.1001439957,5076.9343695143,3740.051907582,0.597186927,-0.3290755268,θ,a,SMG,Unstressed,Voiceless,Initial
6490,0.0648293911,34.2894055403,7167.539002266,6569.0821875136,0.8556401259,-0.6486496163,θ,a,SMG,Unstressed,Voiceless,Initial
6491,0.0648293911,34.2894055403,7167.539002266,6569.0821875136,0.8556401259,-0.6486496163,θ,a,SMG,Unstressed,Voiceless,Initial
6492,0.0613878741,28.6360315213,5844.1319864715,3785.2003019064,0.7822621254,1.3059547201,θ,a,SMG,Unstressed,Voiceless,Initial
6493,0.0613878741,28.6360315213,5844.1319864715,3785.2003019064,0.7822621254,1.3059547201,θ,a,SMG,Unstressed,Voiceless,Initial
6494,0.0776262592,41.2246207948,8359.7097469663,4394.3302199927,0.3788623093,-0.2354202624,θ,a,SMG,Unstressed,Voiceless,Initial
6495,0.0776262592,41.2246207948,8359.7097469663,4394.3302199927,0.3788623093,-0.2354202624,θ,a,SMG,Unstressed,Voiceless,Initial
6496,0.0910112847,41.0887747041,9166.85715939,4892.5245043453,0.0492068316,-0.8970555316,θ,a,SMG,Unstressed,Voiceless,Initial
6497,0.0910112847,41.0887747041,9166.85715939,4892.5245043453,0.0492068316,-0.8970555316,θ,a,SMG,Unstressed,Voiceless,Initial
6498,0.0726422784,41.2602309143,7360.1980595728,4019.2346325663,0.2863537561,-0.5170121653,θ,a,SMG,Unstressed,Voiceless,Initial
6499,0.0726422784,41.2602309143,7360.1980595728,4019.2346325663,0.2863537561,-0.5170121653,θ,a,SMG,Unstressed,Voiceless,Initial
6500,0.0788717623,37.2543583392,6388.7807089045,3761.7150806148,0.4732422675,0.2426444675,θ,a,SMG,Unstressed,Voiceless,Initial
6501,0.0788717623,37.2543583392,6388.7807089045,3761.7150806148,0.4732422675,0.2426444675,θ,a,SMG,Unstressed,Voiceless,Initial
6502,0.0550143149,33.3778715061,4590.3312315469,3585.9769677252,0.676954178,0.0841805297,θ,a,SMG,Unstressed,Voiceless,Initial
6503,0.0550143149,33.3778715061,4590.3312315469,3585.9769677252,0.676954178,0.0841805297,θ,a,SMG,Unstressed,Voiceless,Initial
6504,0.0746227228,41.1664918715,4649.6366518276,3574.5038324474,1.1956670776,0.7644130069,θ,a,SMG,Unstressed,Voiceless,Initial
6505,0.0746227228,41.1664918715,4649.6366518276,3574.5038324474,1.1956670776,0.7644130069,θ,a,SMG,Unstressed,Voiceless,Initial
6506,0.1148377766,35.0859048327,6127.923379444,4796.9440475875,0.5137862557,-0.7564286274,θ,a,SMG,Unstressed,Voiceless,Initial
6507,0.1148377766,35.0859048327,6127.923379444,4796.9440475875,0.5137862557,-0.7564286274,θ,a,SMG,Unstressed,Voiceless,Initial
6508,0.0818808098,42.5653209673,7054.2648413585,3771.2258333255,0.4424128812,0.5761619634,θ,a,SMG,Unstressed,Voiceless,Initial
6509,0.0818808098,42.5653209673,7054.2648413585,3771.2258333255,0.4424128812,0.5761619634,θ,a,SMG,Unstressed,Voiceless,Initial
6510,0.0829306697,42.411224577,4837.9436152223,3833.7445545075,0.7688497728,-0.2051389483,θ,a,SMG,Unstressed,Voiceless,Initial
6511,0.0829306697,42.411224577,4837.9436152223,3833.7445545075,0.7688497728,-0.2051389483,θ,a,SMG,Unstressed,Voiceless,Initial
6512,0.0686928052,40.3173738761,8795.510702189,4894.6665938377,-0.1814480872,-0.8939446667,θ,a,SMG,Unstressed,Voiceless,Initial
6513,0.0686928052,40.3173738761,8795.510702189,4894.6665938377,-0.1814480872,-0.8939446667,θ,a,SMG,Unstressed,Voiceless,Initial
6514,0.0693403566,44.9483766873,7519.0776928479,5716.4689910937,0.2076637404,-1.2900384285,θ,a,SMG,Unstressed,Voiceless,Initial
6515,0.0693403566,44.9483766873,7519.0776928479,5716.4689910937,0.2076637404,-1.2900384285,θ,a,SMG,Unstressed,Voiceless,Initial
6516,0.0625507111,43.8245883277,6217.6871889924,4016.9411796119,0.5808863944,-0.0689349927,θ,a,SMG,Unstressed,Voiceless,Initial
6517,0.0625507111,43.8245883277,6217.6871889924,4016.9411796119,0.5808863944,-0.0689349927,θ,a,SMG,Unstressed,Voiceless,Initial
6518,0.0591255775,41.1425624641,5252.1104633764,3375.9023497923,0.4287732706,-0.0819806522,θ,a,SMG,Unstressed,Voiceless,Initial
6519,0.0591255775,41.1425624641,5252.1104633764,3375.9023497923,0.4287732706,-0.0819806522,θ,a,SMG,Unstressed,Voiceless,Initial
6520,0.0614967179,38.2963877943,7625.8055998004,5277.045880737,0.1672744191,-1.0924960944,θ,a,SMG,Unstressed,Voiceless,Initial
6521,0.0614967179,38.2963877943,7625.8055998004,5277.045880737,0.1672744191,-1.0924960944,θ,a,SMG,Unstressed,Voiceless,Initial
6522,0.057381322,36.4057069821,8269.4123543333,5208.5097440054,-0.0050053749,-1.1597041012,θ,a,SMG,Unstressed,Voiceless,Initial
6523,0.057381322,36.4057069821,8269.4123543333,5208.5097440054,-0.0050053749,-1.1597041012,θ,a,SMG,Unstressed,Voiceless,Initial
6524,0.0660943329,46.8006342627,7604.4617786074,4688.5643047686,0.2021859439,-0.5365228021,θ,a,SMG,Unstressed,Voiceless,Initial
6525,0.0660943329,46.8006342627,7604.4617786074,4688.5643047686,0.2021859439,-0.5365228021,θ,a,SMG,Unstressed,Voiceless,Initial
6526,0.0637080371,49.2703668854,6423.8580988214,4750.2671694894,0.2610755792,-0.997547757,θ,a,SMG,Unstressed,Voiceless,Initial
6527,0.0637080371,49.2703668854,6423.8580988214,4750.2671694894,0.2610755792,-0.997547757,θ,a,SMG,Unstressed,Voiceless,Initial
6528,0.0683927745,27.4792237137,4148.7205733514,3316.8170520656,0.8404914942,1.058416535,θ,a,SMG,Unstressed,Voiceless,Initial
6529,0.0683927745,27.4792237137,4148.7205733514,3316.8170520656,0.8404914942,1.058416535,θ,a,SMG,Unstressed,Voiceless,Initial
6530,0.0545596511,31.5822904974,5736.3164547678,4337.727726866,0.8902275648,0.3060128979,θ,a,SMG,Unstressed,Voiceless,Initial
6531,0.0545596511,31.5822904974,5736.3164547678,4337.727726866,0.8902275648,0.3060128979,θ,a,SMG,Unstressed,Voiceless,Initial
6532,0.0607174349,29.9755795039,8019.3442946633,5523.4378537747,0.0489025135,-1.1656543361,θ,a,SMG,Unstressed,Voiceless,Initial
6533,0.0607174349,29.9755795039,8019.3442946633,5523.4378537747,0.0489025135,-1.1656543361,θ,a,SMG,Unstressed,Voiceless,Initial
6534,0.0702983397,28.6939636212,6147.1698201676,5198.7554034342,0.8694166137,-0.290092907,θ,a,SMG,Unstressed,Voiceless,Initial
6535,0.0702983397,28.6939636212,6147.1698201676,5198.7554034342,0.8694166137,-0.290092907,θ,a,SMG,Unstressed,Voiceless,Initial
6536,0.1046826878,35.2089292324,3469.8149759368,1467.7949708088,3.6655530718,20.2819525827,ʃ,a,CG,Unstressed,Voiceless,Initial
6537,0.107946736,35.2761127732,3341.3925342526,1612.9462844553,2.5291789381,16.582924785,ʃ,a,CG,Unstressed,Voiceless,Initial
6538,0.1099459636,32.5221653066,5848.7079736306,4055.6699516175,0.7887429991,0.2578941142,θ,i,SMG,Stressed,Voiceless,Initial
6539,0.1099459636,32.5221653066,5848.7079736306,4055.6699516175,0.7887429991,0.2578941142,θ,i,SMG,Stressed,Voiceless,Initial
6540,0.090502888,30.5422519776,9119.7145954561,3990.4483034005,-0.3632832723,-0.1719322743,θ,i,SMG,Stressed,Voiceless,Initial
6541,0.090502888,30.5422519776,9119.7145954561,3990.4483034005,-0.3632832723,-0.1719322743,θ,i,SMG,Stressed,Voiceless,Initial
6542,0.1031563182,32.547614092,9577.7757172456,3469.2396932057,-0.366682802,0.644734343,θ,i,SMG,Stressed,Voiceless,Initial
6543,0.1031563182,32.547614092,9577.7757172456,3469.2396932057,-0.366682802,0.644734343,θ,i,SMG,Stressed,Voiceless,Initial
6544,0.1023076125,37.1044328609,6285.2194083208,5017.6983483948,0.7546460348,-0.3161130058,θ,i,SMG,Stressed,Voiceless,Initial
6545,0.1023076125,37.1044328609,6285.2194083208,5017.6983483948,0.7546460348,-0.3161130058,θ,i,SMG,Stressed,Voiceless,Initial
6546,0.1337675891,31.5784672411,7221.1291206373,4576.8771690193,0.540834709,-0.3999489722,θ,i,SMG,Stressed,Voiceless,Initial
6547,0.1337675891,31.5784672411,7221.1291206373,4576.8771690193,0.540834709,-0.3999489722,θ,i,SMG,Stressed,Voiceless,Initial
6548,0.1305463653,31.7635034039,7112.9315639458,4937.1999596229,0.4833132263,-0.6830068335,θ,i,SMG,Stressed,Voiceless,Initial
6549,0.1305463653,31.7635034039,7112.9315639458,4937.1999596229,0.4833132263,-0.6830068335,θ,i,SMG,Stressed,Voiceless,Initial
6550,0.1278569602,33.0649671963,7390.0231938632,6096.3066925609,0.8832967133,-0.5900226381,θ,i,SMG,Stressed,Voiceless,Initial
6551,0.1278569602,33.0649671963,7390.0231938632,6096.3066925609,0.8832967133,-0.5900226381,θ,i,SMG,Stressed,Voiceless,Initial
6552,0.1026713435,26.7514501034,6254.8665961944,5067.3385828267,0.4811473154,-0.705687198,θ,i,SMG,Stressed,Voiceless,Initial
6553,0.1026713435,26.7514501034,6254.8665961944,5067.3385828267,0.4811473154,-0.705687198,θ,i,SMG,Stressed,Voiceless,Initial
6554,0.0970169797,30.438056112,8940.5775208674,5073.507700185,0.0207647954,-0.6933378779,θ,i,SMG,Stressed,Voiceless,Initial
6555,0.0970169797,30.438056112,8940.5775208674,5073.507700185,0.0207647954,-0.6933378779,θ,i,SMG,Stressed,Voiceless,Initial
6556,0.0766000181,25.454727977,7014.6083421223,4027.3855367719,0.479411821,0.4634124198,θ,i,SMG,Stressed,Voiceless,Initial
6557,0.0766000181,25.454727977,7014.6083421223,4027.3855367719,0.479411821,0.4634124198,θ,i,SMG,Stressed,Voiceless,Initial
6558,0.0615573397,27.053822664,6992.7709641233,4895.080812154,0.3830850325,-0.604726776,θ,i,SMG,Stressed,Voiceless,Initial
6559,0.0615573397,27.053822664,6992.7709641233,4895.080812154,0.3830850325,-0.604726776,θ,i,SMG,Stressed,Voiceless,Initial
6560,0.101403796,31.3719899052,6513.3810267435,4765.1139056935,1.132068885,1.1896035363,θ,i,SMG,Stressed,Voiceless,Initial
6561,0.101403796,31.3719899052,6513.3810267435,4765.1139056935,1.132068885,1.1896035363,θ,i,SMG,Stressed,Voiceless,Initial
6562,0.0907756862,28.7638393295,7136.0359253364,4895.9691735785,0.7910623043,0.3399798619,θ,i,SMG,Stressed,Voiceless,Initial
6563,0.0907756862,28.7638393295,7136.0359253364,4895.9691735785,0.7910623043,0.3399798619,θ,i,SMG,Stressed,Voiceless,Initial
6564,0.1032463324,35.0077283989,7634.1039633441,4578.4368405786,0.2843582674,-0.9736891098,θ,i,SMG,Stressed,Voiceless,Initial
6565,0.1032463324,35.0077283989,7634.1039633441,4578.4368405786,0.2843582674,-0.9736891098,θ,i,SMG,Stressed,Voiceless,Initial
6566,0.1279671818,35.7115207339,9370.5437428523,3804.3495438339,-0.4379863234,0.1764338398,θ,i,SMG,Stressed,Voiceless,Initial
6567,0.1279671818,35.7115207339,9370.5437428523,3804.3495438339,-0.4379863234,0.1764338398,θ,i,SMG,Stressed,Voiceless,Initial
6568,0.0935320677,47.9569978539,8233.642659658,4391.7009247255,0.3297137801,-0.3611726177,θ,i,SMG,Stressed,Voiceless,Initial
6569,0.0935320677,47.9569978539,8233.642659658,4391.7009247255,0.3297137801,-0.3611726177,θ,i,SMG,Stressed,Voiceless,Initial
6570,0.0839267967,38.6047070438,5881.7178775816,3457.8630634606,0.7861805093,0.8552418383,θ,i,SMG,Stressed,Voiceless,Initial
6571,0.0839267967,38.6047070438,5881.7178775816,3457.8630634606,0.7861805093,0.8552418383,θ,i,SMG,Stressed,Voiceless,Initial
6572,0.0812553027,43.8193311274,5679.3604421087,3552.2729295232,0.950773475,0.8496178748,θ,i,SMG,Stressed,Voiceless,Initial
6573,0.0812553027,43.8193311274,5679.3604421087,3552.2729295232,0.950773475,0.8496178748,θ,i,SMG,Stressed,Voiceless,Initial
6574,0.0788772734,42.4047137146,5401.1204693405,3281.6035482296,0.8437766605,0.6179062267,θ,i,SMG,Stressed,Voiceless,Initial
6575,0.0788772734,42.4047137146,5401.1204693405,3281.6035482296,0.8437766605,0.6179062267,θ,i,SMG,Stressed,Voiceless,Initial
6576,0.1145752674,39.0715518258,8562.505160339,3837.4960414492,-0.3068161039,-0.569745052,θ,i,SMG,Stressed,Voiceless,Initial
6577,0.1145752674,39.0715518258,8562.505160339,3837.4960414492,-0.3068161039,-0.569745052,θ,i,SMG,Stressed,Voiceless,Initial
6578,0.091687986,31.7202917283,5544.0332137545,3636.0833502855,0.6633680778,0.0102252872,θ,i,SMG,Stressed,Voiceless,Initial
6579,0.091687986,31.7202917283,5544.0332137545,3636.0833502855,0.6633680778,0.0102252872,θ,i,SMG,Stressed,Voiceless,Initial
6580,0.0976369757,42.05940007,7064.0641215601,3734.1655555193,0.577116675,1.1326106854,θ,i,SMG,Stressed,Voiceless,Initial
6581,0.0976369757,42.05940007,7064.0641215601,3734.1655555193,0.577116675,1.1326106854,θ,i,SMG,Stressed,Voiceless,Initial
6582,0.0881785917,44.4997372639,6555.2154525951,4048.805020427,0.241404262,-0.3921729788,θ,i,SMG,Stressed,Voiceless,Initial
6583,0.0881785917,44.4997372639,6555.2154525951,4048.805020427,0.241404262,-0.3921729788,θ,i,SMG,Stressed,Voiceless,Initial
6584,0.1097668537,42.9891218691,9644.336133648,4290.8545109435,-0.0950029901,-0.5686683963,θ,i,SMG,Stressed,Voiceless,Initial
6585,0.1097668537,42.9891218691,9644.336133648,4290.8545109435,-0.0950029901,-0.5686683963,θ,i,SMG,Stressed,Voiceless,Initial
6586,0.0912964829,41.821793253,6966.2590719585,4360.0246251323,0.3152170917,-0.7345513664,θ,i,SMG,Stressed,Voiceless,Initial
6587,0.0912964829,41.821793253,6966.2590719585,4360.0246251323,0.3152170917,-0.7345513664,θ,i,SMG,Stressed,Voiceless,Initial
6588,0.1074329131,41.9344000961,6060.0152831471,4430.2655221599,0.663356123,-0.6033467724,θ,i,SMG,Stressed,Voiceless,Initial
6589,0.1074329131,41.9344000961,6060.0152831471,4430.2655221599,0.663356123,-0.6033467724,θ,i,SMG,Stressed,Voiceless,Initial
6590,0.1138808718,41.0300337221,12101.312291132,3633.6361602303,-1.302406418,2.2880677883,θ,i,SMG,Stressed,Voiceless,Initial
6591,0.1138808718,41.0300337221,12101.312291132,3633.6361602303,-1.302406418,2.2880677883,θ,i,SMG,Stressed,Voiceless,Initial
6592,0.0853169656,40.6646683284,11098.2682426155,3969.35899273,-0.6737169101,0.4892587624,θ,i,SMG,Stressed,Voiceless,Initial
6593,0.0853169656,40.6646683284,11098.2682426155,3969.35899273,-0.6737169101,0.4892587624,θ,i,SMG,Stressed,Voiceless,Initial
6594,0.0885519671,43.5077310699,8828.5652661795,4058.7699993881,-0.2562205748,0.2907741459,θ,i,SMG,Stressed,Voiceless,Initial
6595,0.0885519671,43.5077310699,8828.5652661795,4058.7699993881,-0.2562205748,0.2907741459,θ,i,SMG,Stressed,Voiceless,Initial
6596,0.091737369,45.7853263462,6875.3177630455,4345.8078933023,0.4123829859,-0.5386824964,θ,i,SMG,Stressed,Voiceless,Initial
6597,0.091737369,45.7853263462,6875.3177630455,4345.8078933023,0.4123829859,-0.5386824964,θ,i,SMG,Stressed,Voiceless,Initial
6598,0.1062094542,31.8208167793,4196.8898587457,3856.1858633947,1.5558193746,2.4622180609,θ,i,SMG,Stressed,Voiceless,Initial
6599,0.1062094542,31.8208167793,4196.8898587457,3856.1858633947,1.5558193746,2.4622180609,θ,i,SMG,Stressed,Voiceless,Initial
6600,0.1200608545,34.980570126,7702.4027927394,3991.9594656625,0.1676470051,0.025266959,θ,i,SMG,Stressed,Voiceless,Initial
6601,0.1200608545,34.980570126,7702.4027927394,3991.9594656625,0.1676470051,0.025266959,θ,i,SMG,Stressed,Voiceless,Initial
6602,0.1356448977,33.6052951151,10585.5280462998,3929.9095218206,-0.243341091,-0.1166098203,θ,i,SMG,Stressed,Voiceless,Initial
6603,0.1356448977,33.6052951151,10585.5280462998,3929.9095218206,-0.243341091,-0.1166098203,θ,i,SMG,Stressed,Voiceless,Initial
6604,0.1137207694,36.7049543995,10763.2800626893,4403.6681338416,-0.3952827642,-0.4954828433,θ,i,SMG,Stressed,Voiceless,Initial
6605,0.1137207694,36.7049543995,10763.2800626893,4403.6681338416,-0.3952827642,-0.4954828433,θ,i,SMG,Stressed,Voiceless,Initial
6606,0.0952313911,33.386679591,6878.4404992781,5101.0776321522,0.7942424581,-0.2101424278,θ,i,SMG,Unstressed,Voiceless,Initial
6607,0.0952313911,33.386679591,6878.4404992781,5101.0776321522,0.7942424581,-0.2101424278,θ,i,SMG,Stressed,Voiceless,Initial
6608,0.0859026486,31.0741648574,6789.1426852236,4506.9742574186,0.6132428672,0.0219366322,θ,i,SMG,Unstressed,Voiceless,Initial
6609,0.0859026486,31.0741648574,6789.1426852236,4506.9742574186,0.6132428672,0.0219366322,θ,i,SMG,Stressed,Voiceless,Initial
6610,0.0760353899,28.9368189664,8600.5478270148,4971.6639689486,-0.1600893587,-1.2757780967,θ,i,SMG,Unstressed,Voiceless,Initial
6611,0.0760353899,28.9368189664,8600.5478270148,4971.6639689486,-0.1600893587,-1.2757780967,θ,i,SMG,Stressed,Voiceless,Initial
6612,0.0933135367,29.1286343755,8702.9874804835,4934.7043411593,-0.1102840459,-0.4623350797,θ,i,SMG,Unstressed,Voiceless,Initial
6613,0.0933135367,29.1286343755,8702.9874804835,4934.7043411593,-0.1102840459,-0.4623350797,θ,i,SMG,Stressed,Voiceless,Initial
6614,0.0898374256,31.0479916201,7042.0765505015,4614.4876836227,0.6047301614,-0.6180975654,θ,i,SMG,Unstressed,Voiceless,Initial
6615,0.0898374256,31.0479916201,7042.0765505015,4614.4876836227,0.6047301614,-0.6180975654,θ,i,SMG,Stressed,Voiceless,Initial
