"alice" "great_expectations"
"twinkling" 0.0147069637473344 0
"twisted" 0 0.00213050402398948
"twitched" 0 0.00213050402398948
"ud" 0 0.00213050402398948
"undertook" 0 0.00213050402398948
"unexpectedly" 0 0.00213050402398948
"unjust" 0.00367674093683359 0.00159787801799211
"unlocked" 0 0.00213050402398948
"unnatural" 0 0.00213050402398948
"unpleasant" 0.00735348187366718 0.00106525201199474
"unsettled" 0 0.00213050402398948
"unwilling" 0 0.00213050402398948
"urn" 0 0.00213050402398948
"using" 0.00735348187366718 0.00106525201199474
"utterance" 0 0.00213050402398948
"vanity" 0 0.00213050402398948
"vast" 0 0.00213050402398948
"vengeance" 0 0.00213050402398948
"victim" 0 0.00213050402398948
"views" 0 0.00213050402398948
"virtues" 0 0.00213050402398948
"virtuous" 0 0.00213050402398948
"visited" 0 0.00213050402398948
"visitors" 0 0.00213050402398948
"waistcoat-pocket" 0.00735348187366718 0.00106525201199474
"wander" 0.00367674093683359 0.00159787801799211
"ware" 0 0.00213050402398948
"warmly" 0 0.00213050402398948
"warmth" 0 0.00213050402398948
"warned" 0 0.00213050402398948
"waste" 0.00367674093683359 0.00159787801799211
"wasting" 0.00735348187366718 0.00106525201199474
"waters" 0.00367674093683359 0.00159787801799211
"waxwork" 0 0.00213050402398948
"weary" 0 0.00213050402398948
"wedding" 0 0.00213050402398948
"weird" 0 0.00213050402398948
"whipped" 0 0.00213050402398948
"whoever" 0.00367674093683359 0.00159787801799211
"wholesome" 0 0.00213050402398948
"wider" 0.00367674093683359 0.00159787801799211
"wing" 0 0.00213050402398948
"winking" 0 0.00213050402398948
"winning" 0 0.00213050402398948
"wipe" 0 0.00213050402398948
"wise" 0.00735348187366718 0.00106525201199474
"wiser" 0 0.00213050402398948
"wishing" 0 0.00213050402398948
"worldly" 0 0.00213050402398948
"worried" 0.00367674093683359 0.00159787801799211
"wrists" 0 0.00213050402398948
"yawn" 0 0.00213050402398948
"yer" 0.0147069637473344 0
"yore" 0 0.00213050402398948
"abilities" 0 0.00159787801799211
"abject" 0 0.00159787801799211
"abreast" 0 0.00159787801799211
"absolute" 0 0.00159787801799211
"acceptable" 0 0.00159787801799211
"acceptance" 0.00367674093683359 0.00106525201199474
"accidental" 0 0.00159787801799211
"accidentally" 0.00367674093683359 0.00106525201199474
"accompany" 0 0.00159787801799211
"accompanying" 0 0.00159787801799211
"accomplished" 0 0.00159787801799211
"accountant" 0 0.00159787801799211
"accounted" 0 0.00159787801799211
"accounts" 0.00367674093683359 0.00106525201199474
"ache" 0.00367674093683359 0.00106525201199474
"acknowledged" 0 0.00159787801799211
"admirers" 0 0.00159787801799211
"admissions" 0 0.00159787801799211
"advancement" 0 0.00159787801799211
"advisable" 0.00735348187366718 0.000532626005997369
"affected" 0 0.00159787801799211
"affectionately" 0.00367674093683359 0.00106525201199474
"affianced" 0 0.00159787801799211
"afford" 0.00367674093683359 0.00106525201199474
"aggravation" 0 0.00159787801799211
"agreeably" 0 0.00159787801799211
"airy" 0 0.00159787801799211
"alighted" 0 0.00159787801799211
"alluded" 0 0.00159787801799211
"alternately" 0.00367674093683359 0.00106525201199474
"amiably" 0 0.00159787801799211
"amphibious" 0 0.00159787801799211
"angel" 0 0.00159787801799211
"animal" 0.00735348187366718 0.000532626005997369
"animosity" 0 0.00159787801799211
"ankles" 0 0.00159787801799211
"announce" 0 0.00159787801799211
"announcing" 0 0.00159787801799211
"anythink" 0 0.00159787801799211
"appalling" 0 0.00159787801799211
"appeal" 0 0.00159787801799211
"appliances" 0 0.00159787801799211
"application" 0 0.00159787801799211
"approach" 0 0.00159787801799211
"approaches" 0 0.00159787801799211
"archbishop" 0.00735348187366718 0.000532626005997369
"ard" 0 0.00159787801799211
"argue" 0.00367674093683359 0.00106525201199474
"argumentative" 0 0.00159787801799211
"arithmetic" 0.00367674093683359 0.00106525201199474
"arrested" 0 0.00159787801799211
"ascent" 0 0.00159787801799211
"assailant" 0 0.00159787801799211
"assigned" 0 0.00159787801799211
"associated" 0 0.00159787801799211
"assume" 0 0.00159787801799211
"attack" 0 0.00159787801799211
"attempted" 0.00367674093683359 0.00106525201199474
"attempts" 0.00367674093683359 0.00106525201199474
"attendant" 0 0.00159787801799211
"attract" 0 0.00159787801799211
"audience" 0 0.00159787801799211
"australia" 0.00367674093683359 0.00106525201199474
"avenging" 0 0.00159787801799211
"aversion" 0 0.00159787801799211
"avoided" 0 0.00159787801799211
"awake" 0 0.00159787801799211
"awe" 0 0.00159787801799211
"b" 0 0.00159787801799211
"backing" 0 0.00159787801799211
"bailey" 0 0.00159787801799211
"baker" 0 0.00159787801799211
"balls" 0.00367674093683359 0.00106525201199474
"bandage" 0 0.00159787801799211
"bandages" 0 0.00159787801799211
"bank-note" 0 0.00159787801799211
"barred" 0 0.00159787801799211
"bat" 0.0110302228105008 0
"bearers" 0 0.00159787801799211
"bears" 0 0.00159787801799211
"beautifully" 0.00735348187366718 0.000532626005997369
"becoming" 0.00367674093683359 0.00106525201199474
"beetles" 0 0.00159787801799211
"belong" 0.00367674093683359 0.00106525201199474
"belongs" 0.00735348187366718 0.000532626005997369
"benevolent" 0 0.00159787801799211
"beseeching" 0 0.00159787801799211
"bestow" 0 0.00159787801799211
"biscuit" 0 0.00159787801799211
"biscuits" 0 0.00159787801799211
"blackened" 0 0.00159787801799211
"blades" 0.00367674093683359 0.00106525201199474
"blast" 0 0.00159787801799211
"blasts" 0.00735348187366718 0.000532626005997369
"block" 0 0.00159787801799211
"boats" 0 0.00159787801799211
"boiling" 0 0.00159787801799211
"bolder" 0 0.00159787801799211
"boot" 0 0.00159787801799211
"bother" 0.00367674093683359 0.00106525201199474
"bow-window" 0 0.00159787801799211
"brave" 0.00367674093683359 0.00106525201199474
"breakfast-time" 0 0.00159787801799211
"breakfasted" 0 0.00159787801799211
"breathless" 0 0.00159787801799211
"brew" 0 0.00159787801799211
"bride-cake" 0 0.00159787801799211
"bridegroom" 0 0.00159787801799211
"brief" 0 0.00159787801799211
"brink" 0 0.00159787801799211
"brow" 0 0.00159787801799211
"brows" 0 0.00159787801799211
"brutal" 0 0.00159787801799211
"bullied" 0 0.00159787801799211
"bullying" 0 0.00159787801799211
"bust" 0 0.00159787801799211
"butted" 0 0.00159787801799211
"buttered" 0.00367674093683359 0.00106525201199474
"buying" 0 0.00159787801799211
"cakes" 0.0110302228105008 0
"calmly" 0.00367674093683359 0.00106525201199474
"camberwell" 0 0.00159787801799211
"camels" 0 0.00159787801799211
"capacities" 0 0.00159787801799211
"capricious" 0 0.00159787801799211
"captor" 0 0.00159787801799211
"careless" 0 0.00159787801799211
"carols" 0 0.00159787801799211
"cask" 0 0.00159787801799211
"casually" 0 0.00159787801799211
"caucus-race" 0.0110302228105008 0
"causes" 0 0.00159787801799211
"causeway" 0 0.00159787801799211
"cautious" 0 0.00159787801799211
"cease" 0 0.00159787801799211
"chalk" 0 0.00159787801799211
"chamberlain" 0 0.00159787801799211
"charming" 0 0.00159787801799211
"chewing" 0 0.00159787801799211
"choke" 0.00367674093683359 0.00106525201199474
"choking" 0.00367674093683359 0.00106525201199474
"choosing" 0.00367674093683359 0.00106525201199474
"chop" 0.00367674093683359 0.00106525201199474
"chrisen" 0 0.00159787801799211
"cigar" 0 0.00159787801799211
"civil" 0.0110302228105008 0
"claimed" 0 0.00159787801799211
"clapped" 0 0.00159787801799211
"clapping" 0.00367674093683359 0.00106525201199474
"clasping" 0 0.00159787801799211
"cleaning" 0 0.00159787801799211
"clew" 0 0.00159787801799211
"click" 0 0.00159787801799211
"closet" 0 0.00159787801799211
"closing" 0 0.00159787801799211
"clouds" 0 0.00159787801799211
"coal" 0 0.00159787801799211
"coat-collar" 0 0.00159787801799211
"coats" 0 0.00159787801799211
"coldly" 0 0.00159787801799211
"collation" 0 0.00159787801799211
"collection" 0 0.00159787801799211
"collins" 0 0.00159787801799211
"colonist" 0 0.00159787801799211
"combined" 0 0.00159787801799211
"comforting" 0 0.00159787801799211
"command" 0 0.00159787801799211
"committal" 0 0.00159787801799211
"communicating" 0 0.00159787801799211
"community" 0 0.00159787801799211
"compact" 0 0.00159787801799211
"comparatively" 0 0.00159787801799211
"comparison" 0 0.00159787801799211
"compassionate" 0 0.00159787801799211
"compensation" 0 0.00159787801799211
"competition" 0 0.00159787801799211
"completing" 0 0.00159787801799211
"complimentary" 0 0.00159787801799211
"composed" 0 0.00159787801799211
"composition" 0 0.00159787801799211
"comprehended" 0 0.00159787801799211
"conceal" 0 0.00159787801799211
"concealed" 0 0.00159787801799211
"conceive" 0 0.00159787801799211
"conceived" 0 0.00159787801799211
"concert" 0.00735348187366718 0.000532626005997369
"condescend" 0 0.00159787801799211
"conditions" 0 0.00159787801799211
"confidences" 0 0.00159787801799211
"confidentially" 0 0.00159787801799211
"confined" 0 0.00159787801799211
"confirmed" 0 0.00159787801799211
"confusedly" 0 0.00159787801799211
"confusing" 0.0110302228105008 0
"congratulated" 0 0.00159787801799211
"congratulations" 0 0.00159787801799211
"conquered" 0 0.00159787801799211
"consent" 0 0.00159787801799211
"consequent" 0 0.00159787801799211
"considerably" 0 0.00159787801799211
"considerate" 0 0.00159787801799211
"constable" 0 0.00159787801799211
"constancy" 0 0.00159787801799211
"constitution" 0 0.00159787801799211
"contemptuous" 0.00367674093683359 0.00106525201199474
"contemptuously" 0.00735348187366718 0.000532626005997369
"contract" 0 0.00159787801799211
"contrast" 0 0.00159787801799211
"convenient" 0 0.00159787801799211
"conversations" 0.00735348187366718 0.000532626005997369
"conversing" 0 0.00159787801799211
"cork" 0 0.00159787801799211
"cornchandler" 0 0.00159787801799211
"cost" 0.00367674093683359 0.00106525201199474
"cottage" 0 0.00159787801799211
"council" 0 0.00159787801799211
"count" 0 0.00159787801799211
"county" 0 0.00159787801799211
"covent" 0 0.00159787801799211
"crab" 0.0110302228105008 0
"crack" 0 0.00159787801799211
"crash" 0.0110302228105008 0
"crawling" 0.00367674093683359 0.00106525201199474
"cringes" 0 0.00159787801799211
"crisis" 0 0.00159787801799211
"crooked" 0 0.00159787801799211
"croquet-ground" 0.0110302228105008 0
"cross-examination" 0 0.00159787801799211
"crushing" 0 0.00159787801799211
"cushion" 0.00735348187366718 0.000532626005997369
"customary" 0 0.00159787801799211
"custum" 0 0.00159787801799211
"darkening" 0 0.00159787801799211
"darkly" 0 0.00159787801799211
"darling" 0 0.00159787801799211
"dash" 0 0.00159787801799211
"deadly" 0 0.00159787801799211
"dearly" 0 0.00159787801799211
"dears" 0.0110302228105008 0
"debating" 0 0.00159787801799211
"decide" 0 0.00159787801799211
"decorated" 0 0.00159787801799211
"defiance" 0 0.00159787801799211
"definite" 0 0.00159787801799211
"deliberate" 0 0.00159787801799211
"deliberately" 0 0.00159787801799211
"delicious" 0 0.00159787801799211
"delusion" 0 0.00159787801799211
"departing" 0 0.00159787801799211
"department" 0 0.00159787801799211
"departure" 0 0.00159787801799211
"depressed" 0 0.00159787801799211
"derision" 0.00367674093683359 0.00106525201199474
"descried" 0 0.00159787801799211
"description" 0 0.00159787801799211
"designed" 0 0.00159787801799211
"designing" 0 0.00159787801799211
"designs" 0 0.00159787801799211
"desirable" 0 0.00159787801799211
"desperately" 0.00367674093683359 0.00106525201199474
"despise" 0 0.00159787801799211
"destined" 0 0.00159787801799211
"destiny" 0 0.00159787801799211
"detach" 0 0.00159787801799211
"detached" 0 0.00159787801799211
"detect" 0 0.00159787801799211
"detected" 0 0.00159787801799211
"determine" 0 0.00159787801799211
"deuce" 0 0.00159787801799211
"dialogue" 0 0.00159787801799211
"diffidence" 0 0.00159787801799211
"dim" 0 0.00159787801799211
"dimly" 0 0.00159787801799211
"dinner-table" 0 0.00159787801799211
"disabled" 0 0.00159787801799211
"disclosed" 0 0.00159787801799211
"discloses" 0 0.00159787801799211
"disclosure" 0 0.00159787801799211
"discomfiture" 0 0.00159787801799211
"discontented" 0 0.00159787801799211
"discussion" 0 0.00159787801799211
"disdain" 0 0.00159787801799211
"diseased" 0 0.00159787801799211
"dishes" 0.00735348187366718 0.000532626005997369
"dispirited" 0 0.00159787801799211
"display" 0 0.00159787801799211
"displayed" 0 0.00159787801799211
"dispute" 0.00735348187366718 0.000532626005997369
"distress" 0 0.00159787801799211
"distributed" 0 0.00159787801799211
"disused" 0 0.00159787801799211
"divers" 0 0.00159787801799211
"diverted" 0 0.00159787801799211
"division" 0 0.00159787801799211
"dock" 0 0.00159787801799211
"dodged" 0.00367674093683359 0.00106525201199474
"doggedly" 0 0.00159787801799211
"dolefully" 0 0.00159787801799211
"doth" 0.0110302228105008 0
"doubted" 0 0.00159787801799211
"doubts" 0 0.00159787801799211
"downcast" 0 0.00159787801799211
"drama" 0 0.00159787801799211
"drawling" 0.00735348187366718 0.000532626005997369
"dresses" 0 0.00159787801799211
"driven" 0 0.00159787801799211
"dumb" 0 0.00159787801799211
"durst" 0 0.00159787801799211
"dutch" 0 0.00159787801799211
"eagerness" 0 0.00159787801799211
"eaglet" 0.0110302228105008 0
"eats" 0.00367674093683359 0.00106525201199474
"ed" 0 0.00159787801799211
"edition" 0.00367674093683359 0.00106525201199474
"educational" 0 0.00159787801799211
"effects" 0 0.00159787801799211
"elderly" 0 0.00159787801799211
"elsewhere" 0 0.00159787801799211
"emotion" 0 0.00159787801799211
"emphatic" 0 0.00159787801799211
"employment" 0 0.00159787801799211
"enabled" 0 0.00159787801799211
"enclosed" 0 0.00159787801799211
"engagement" 0 0.00159787801799211
"entangled" 0.00735348187366718 0.000532626005997369
"entering" 0 0.00159787801799211
"entrap" 0 0.00159787801799211
"entreat" 0 0.00159787801799211
"entreated" 0 0.00159787801799211
"entreating" 0 0.00159787801799211
"equalled" 0 0.00159787801799211
"esteem" 0 0.00159787801799211
"evident" 0 0.00159787801799211
"exacted" 0 0.00159787801799211
"exalted" 0 0.00159787801799211
"examine" 0 0.00159787801799211
"exasperated" 0 0.00159787801799211
"excitable" 0 0.00159787801799211
"exclamation" 0.00367674093683359 0.00106525201199474
"excluded" 0 0.00159787801799211
"exertions" 0 0.00159787801799211
"existing" 0 0.00159787801799211
"expedition" 0 0.00159787801799211
"explanations" 0.00367674093683359 0.00106525201199474
"exposed" 0 0.00159787801799211
"extinct" 0 0.00159787801799211
"extracted" 0 0.00159787801799211
"extremity" 0 0.00159787801799211
"eyebrow" 0 0.00159787801799211
"eyeing" 0 0.00159787801799211
"eyelids" 0.00367674093683359 0.00106525201199474
"fairy" 0 0.00159787801799211
"falls" 0 0.00159787801799211
"familiarity" 0 0.00159787801799211
"famous" 0 0.00159787801799211
"farewell" 0 0.00159787801799211
"farmer" 0.00367674093683359 0.00106525201199474
"fascinated" 0 0.00159787801799211
"feared" 0.00367674093683359 0.00106525201199474
"fearfully" 0 0.00159787801799211
"fearing" 0 0.00159787801799211
"fears" 0 0.00159787801799211
"feather" 0.00367674093683359 0.00106525201199474
"feebly" 0.00367674093683359 0.00106525201199474
"fellows" 0.00367674093683359 0.00106525201199474
"felony" 0 0.00159787801799211
"fence" 0 0.00159787801799211
"fender" 0.00367674093683359 0.00106525201199474
"fever" 0 0.00159787801799211
"fills" 0.00367674093683359 0.00106525201199474
"finds" 0.00367674093683359 0.00106525201199474
"finger-nails" 0 0.00159787801799211
"fireside" 0 0.00159787801799211
"fishing-rod" 0 0.00159787801799211
"fits" 0.00367674093683359 0.00106525201199474
"fixing" 0 0.00159787801799211
"flame" 0.00367674093683359 0.00106525201199474
"flannel" 0 0.00159787801799211
"flaring" 0 0.00159787801799211
"flats" 0 0.00159787801799211
"flattering" 0 0.00159787801799211
"flew" 0.00367674093683359 0.00106525201199474
"flies" 0 0.00159787801799211
"flighty" 0 0.00159787801799211
"flint" 0 0.00159787801799211
"flourish" 0 0.00159787801799211
"fluttering" 0 0.00159787801799211
"footing" 0 0.00159787801799211
"footmen" 0.00367674093683359 0.00106525201199474
"forbearance" 0 0.00159787801799211
"forbid" 0 0.00159787801799211
"forbidden" 0 0.00159787801799211
"forbore" 0 0.00159787801799211
"foremost" 0 0.00159787801799211
"formal" 0 0.00159787801799211
"formally" 0 0.00159787801799211
"forms" 0 0.00159787801799211
"fortunate" 0 0.00159787801799211
"forty" 0 0.00159787801799211
"forty-three" 0 0.00159787801799211
"four-and-twenty" 0 0.00159787801799211
"fourteen" 0 0.00159787801799211
"fragments" 0 0.00159787801799211
"frank" 0 0.00159787801799211
"frantically" 0 0.00159787801799211
"frayed" 0 0.00159787801799211
"frenzy" 0 0.00159787801799211
"frequent" 0 0.00159787801799211
"fret" 0 0.00159787801799211
"friendship" 0 0.00159787801799211
"frog" 0.00735348187366718 0.000532626005997369
"fun" 0.0110302228105008 0
"funny" 0.0110302228105008 0
"furnace" 0 0.00159787801799211
"gallows" 0 0.00159787801799211
"garments" 0 0.00159787801799211
"gazing" 0.00367674093683359 0.00106525201199474
"generous" 0 0.00159787801799211
"genteel" 0 0.00159787801799211
"gentlefolks" 0 0.00159787801799211
"geographical" 0 0.00159787801799211
"gin" 0 0.00159787801799211
"giveth" 0 0.00159787801799211
"glaring" 0.00367674093683359 0.00106525201199474
"good-natured" 0.00367674093683359 0.00106525201199474
"good-night" 0 0.00159787801799211
"gothic" 0 0.00159787801799211
"grab" 0 0.00159787801799211
"grasped" 0 0.00159787801799211
"gratefully" 0 0.00159787801799211
"gratification" 0 0.00159787801799211
"gratified" 0 0.00159787801799211
"gravesend" 0 0.00159787801799211
"greatness" 0 0.00159787801799211
"greenwich" 0 0.00159787801799211
"greeted" 0 0.00159787801799211
"grimly" 0 0.00159787801799211
"grinned" 0.0110302228105008 0
"grip" 0 0.00159787801799211
"groaning" 0 0.00159787801799211
"grounds" 0 0.00159787801799211
"gruff" 0 0.00159787801799211
"guarded" 0 0.00159787801799211
"guessed" 0.0110302228105008 0
"habraham" 0 0.00159787801799211
"hailed" 0 0.00159787801799211
"half-hour" 0 0.00159787801799211
"handle" 0 0.00159787801799211
"handled" 0 0.00159787801799211
"handy" 0 0.00159787801799211
"hardened" 0 0.00159787801799211
"hats" 0 0.00159787801799211
"haughty" 0 0.00159787801799211
"hauled" 0 0.00159787801799211
"hazard" 0 0.00159787801799211
"heart-ache" 0 0.00159787801799211
"heavier" 0 0.00159787801799211
"heaving" 0 0.00159787801799211
"hedge" 0.00735348187366718 0.000532626005997369
"hedgehogs" 0.0110302228105008 0
"hedges" 0.00367674093683359 0.00106525201199474
"heightened" 0 0.00159787801799211
"helping" 0 0.00159787801799211
"helplessly" 0 0.00159787801799211
"holds" 0 0.00159787801799211
"horizon" 0 0.00159787801799211
"horribly" 0 0.00159787801799211
"host" 0 0.00159787801799211
"housekeeping" 0 0.00159787801799211
"housemaid" 0.00367674093683359 0.00106525201199474
"hovering" 0 0.00159787801799211
"hummums" 0 0.00159787801799211
"humor" 0 0.00159787801799211
"hundreds" 0 0.00159787801799211
"hunting" 0.0110302228105008 0
"identification" 0 0.00159787801799211
"imaginary" 0 0.00159787801799211
"imagined" 0 0.00159787801799211
"imitation" 0 0.00159787801799211
"immediate" 0.00367674093683359 0.00106525201199474
"immovable" 0 0.00159787801799211
"imp" 0 0.00159787801799211
"impart" 0 0.00159787801799211
"impending" 0 0.00159787801799211
"improved" 0 0.00159787801799211
"inasmuch" 0 0.00159787801799211
"inconsistency" 0 0.00159787801799211
"indecision" 0 0.00159787801799211
"indescribable" 0 0.00159787801799211
"inflexible" 0 0.00159787801799211
"ingratitude" 0 0.00159787801799211
"injured" 0 0.00159787801799211
"ink" 0.00367674093683359 0.00106525201199474
"inkstand" 0.00367674093683359 0.00106525201199474
"insensibly" 0 0.00159787801799211
"insomuch" 0 0.00159787801799211
"intellectual" 0 0.00159787801799211
"intensely" 0 0.00159787801799211
"interchanged" 0 0.00159787801799211
"interment" 0 0.00159787801799211
"interrupting" 0.00735348187366718 0.000532626005997369
"interruption" 0 0.00159787801799211
"intimate" 0 0.00159787801799211
"introducing" 0 0.00159787801799211
"irrespective" 0 0.00159787801799211
"ivy" 0 0.00159787801799211
"j-o" 0 0.00159787801799211
"jack-towel" 0 0.00159787801799211
"jails" 0 0.00159787801799211
"jiggered" 0 0.00159787801799211
"journeys" 0 0.00159787801799211
"jug" 0 0.00159787801799211
"justified" 0 0.00159787801799211
"keen" 0 0.00159787801799211
"keyhole" 0 0.00159787801799211
"kicked" 0 0.00159787801799211
"label" 0.00735348187366718 0.000532626005997369
"lain" 0 0.00159787801799211
"landed" 0 0.00159787801799211
"landing-place" 0 0.00159787801799211
"lapse" 0 0.00159787801799211
"largest" 0.00367674093683359 0.00106525201199474
"lastly" 0.00367674093683359 0.00106525201199474
"lated" 0 0.00159787801799211
"latharuth" 0 0.00159787801799211
"latitude" 0.00735348187366718 0.000532626005997369
"laundress" 0 0.00159787801799211
"laws" 0 0.00159787801799211
"leap" 0.00367674093683359 0.00106525201199474
"letting" 0 0.00159787801799211
"level" 0 0.00159787801799211
"liable" 0 0.00159787801799211
"lightly" 0 0.00159787801799211
"likes" 0.00367674093683359 0.00106525201199474
"limped" 0 0.00159787801799211
"load" 0 0.00159787801799211
"loading" 0 0.00159787801799211
"lodged" 0 0.00159787801799211
"lodgings" 0 0.00159787801799211
"loitered" 0 0.00159787801799211
"look-out" 0.00367674093683359 0.00106525201199474
"lull" 0 0.00159787801799211
"luxury" 0 0.00159787801799211
"maddened" 0 0.00159787801799211
"maid" 0 0.00159787801799211
"main" 0 0.00159787801799211
"majestic" 0 0.00159787801799211
"male" 0 0.00159787801799211
"malice" 0 0.00159787801799211
"mamma" 0 0.00159787801799211
"mankind" 0 0.00159787801799211
"mantel-shelf" 0 0.00159787801799211
"master-mind" 0 0.00159787801799211
"mauled" 0 0.00159787801799211
"mayn" 0.00367674093683359 0.00106525201199474
"measures" 0 0.00159787801799211
"meditation" 0 0.00159787801799211
"meek" 0 0.00159787801799211
"meekly" 0.00735348187366718 0.000532626005997369
"members" 0 0.00159787801799211
"memorandum" 0.00367674093683359 0.00106525201199474
"messages" 0.00735348187366718 0.000532626005997369
"mighty" 0 0.00159787801799211
"mild" 0 0.00159787801799211
"minded" 0.00367674093683359 0.00106525201199474
"minor" 0 0.00159787801799211
"mistress" 0 0.00159787801799211
"mistrusted" 0 0.00159787801799211
"misty" 0 0.00159787801799211
"monosyllable" 0 0.00159787801799211
"monotonous" 0 0.00159787801799211
"mounted" 0 0.00159787801799211
"mournful" 0.00367674093683359 0.00106525201199474
"mouthful" 0 0.00159787801799211
"movements" 0 0.00159787801799211
"muchness" 0.0110302228105008 0
"murderer" 0 0.00159787801799211
"murmur" 0 0.00159787801799211
"murmuring" 0 0.00159787801799211
"musical" 0 0.00159787801799211
"muzzled" 0 0.00159787801799211
"named" 0 0.00159787801799211
"nameless" 0 0.00159787801799211
"neckerchief" 0 0.00159787801799211
"needless" 0 0.00159787801799211
"nettles" 0 0.00159787801799211
"nevvy" 0 0.00159787801799211
"newly" 0 0.00159787801799211
"nibbling" 0.0110302228105008 0
"noodles" 0 0.00159787801799211
"noses" 0 0.00159787801799211
"nostrils" 0 0.00159787801799211
"nursed" 0 0.00159787801799211
"nuts" 0 0.00159787801799211
"obey" 0 0.00159787801799211
"objections" 0 0.00159787801799211
"obligation" 0 0.00159787801799211
"oblige" 0 0.00159787801799211
"obnoxious" 0 0.00159787801799211
"observance" 0 0.00159787801799211
"observant" 0 0.00159787801799211
"observing" 0 0.00159787801799211
"obstinately" 0 0.00159787801799211
"occupants" 0 0.00159787801799211
"occupy" 0 0.00159787801799211
"onnecessary" 0 0.00159787801799211
"ooze" 0 0.00159787801799211
"opportunities" 0 0.00159787801799211
"opposed" 0 0.00159787801799211
"oppressed" 0 0.00159787801799211
"ordering" 0.00735348187366718 0.000532626005997369
"ornamented" 0.00735348187366718 0.000532626005997369
"orphan" 0 0.00159787801799211
"overboard" 0 0.00159787801799211
"overlook" 0 0.00159787801799211
"owed" 0 0.00159787801799211
"owl" 0.0110302228105008 0
"painfully" 0 0.00159787801799211
"panels" 0 0.00159787801799211
"panther" 0.0110302228105008 0
"paroxysm" 0 0.00159787801799211
"partial" 0 0.00159787801799211
"passions" 0 0.00159787801799211
"patroness" 0 0.00159787801799211
"patronize" 0 0.00159787801799211
"patted" 0.00367674093683359 0.00106525201199474
"pattering" 0.0110302228105008 0
"paw" 0.0110302228105008 0
"pebbles" 0.00735348187366718 0.000532626005997369
"peculiar" 0 0.00159787801799211
"peep" 0 0.00159787801799211
"penitence" 0 0.00159787801799211
"penitential" 0 0.00159787801799211
"penny" 0 0.00159787801799211
"peril" 0 0.00159787801799211
"perplexities" 0 0.00159787801799211
"perspective" 0 0.00159787801799211
"pervade" 0 0.00159787801799211
"pick" 0 0.00159787801799211
"pinch" 0.00735348187366718 0.000532626005997369
"pistol" 0 0.00159787801799211
"pitch" 0 0.00159787801799211
"pitied" 0.00367674093683359 0.00106525201199474
"plaited" 0 0.00159787801799211
"pleasanter" 0.00367674093683359 0.00106525201199474
"pleasantly" 0 0.00159787801799211
"pleases" 0.00367674093683359 0.00106525201199474
"plied" 0 0.00159787801799211
"plucking" 0 0.00159787801799211
"plump" 0 0.00159787801799211
"pointedly" 0 0.00159787801799211
"pondered" 0 0.00159787801799211
"pondering" 0 0.00159787801799211
"porch" 0 0.00159787801799211
"poring" 0 0.00159787801799211
"porter" 0 0.00159787801799211
"positions" 0 0.00159787801799211
"possessions" 0 0.00159787801799211
"possibility" 0 0.00159787801799211
"postboy" 0 0.00159787801799211
"powdered" 0.00367674093683359 0.00106525201199474
"practical" 0 0.00159787801799211
"practice" 0.00367674093683359 0.00106525201199474
"prayer" 0 0.00159787801799211
"precaution" 0 0.00159787801799211
"prefer" 0 0.00159787801799211
"premium" 0 0.00159787801799211
"prepare" 0 0.00159787801799211
"presentiment" 0 0.00159787801799211
"presided" 0 0.00159787801799211
"prevented" 0 0.00159787801799211
"prey" 0 0.00159787801799211
"prices" 0 0.00159787801799211
"prison-ships" 0 0.00159787801799211
"produce" 0 0.00159787801799211
"professional" 0 0.00159787801799211
"profile" 0 0.00159787801799211
"prohibition" 0 0.00159787801799211
"prominent" 0 0.00159787801799211
"promising" 0.00367674093683359 0.00106525201199474
"proportions" 0 0.00159787801799211
"proprietor" 0 0.00159787801799211
"public-houses" 0 0.00159787801799211
"punctual" 0 0.00159787801799211
"punished" 0.00367674093683359 0.00106525201199474
"pupil" 0 0.00159787801799211
"pupils" 0 0.00159787801799211
"purple" 0.00367674093683359 0.00106525201199474
"purposely" 0 0.00159787801799211
"purposes" 0 0.00159787801799211
"purser" 0 0.00159787801799211
"pushing" 0 0.00159787801799211
"qualified" 0 0.00159787801799211
"quality" 0 0.00159787801799211
"quarry" 0 0.00159787801799211
"questioning" 0 0.00159787801799211
"raking" 0 0.00159787801799211
"rap" 0 0.00159787801799211
"rarely" 0 0.00159787801799211
"rascal" 0 0.00159787801799211
"reader" 0 0.00159787801799211
"readiness" 0 0.00159787801799211
"reared" 0 0.00159787801799211
"reassuring" 0 0.00159787801799211
"recalling" 0 0.00159787801799211
"recital" 0 0.00159787801799211
"recognize" 0 0.00159787801799211
"recompense" 0 0.00159787801799211
"reflecting" 0 0.00159787801799211
"refresh" 0 0.00159787801799211
"refreshed" 0 0.00159787801799211
"release" 0 0.00159787801799211
"religion" 0 0.00159787801799211
"reluctant" 0 0.00159787801799211
"rely" 0 0.00159787801799211
"repentance" 0 0.00159787801799211
"replaced" 0 0.00159787801799211
"repress" 0 0.00159787801799211
"reproachful" 0 0.00159787801799211
"rescue" 0 0.00159787801799211
"resemblance" 0 0.00159787801799211
"resource" 0.00367674093683359 0.00106525201199474
"respected" 0 0.00159787801799211
"responsibility" 0 0.00159787801799211
"restraining" 0 0.00159787801799211
"results" 0 0.00159787801799211
"reveal" 0 0.00159787801799211
"reviving" 0 0.00159787801799211
